series_name,date,trade_type,value,series_name2
"Animal or Vegetable Fats, Oils and Waxes",2006-11-30,imports,89296.562,"Animal or Vegetable Fats, Oils and Waxes"
"Prepared Foodstuffs; Beverages, Spirits, Vinegar and Tobacco",2006-11-30,imports,29844.326,Other
Mineral Products,2006-11-30,imports,601619.141,Mineral Products
Products of Chemical or Allied Industries,2006-11-30,imports,292080.651,Products of Chemical or Allied Industries
Plastics and articles thereof; Rubber and articles thereof,2006-11-30,imports,102042.918,Plastics and articles thereof; Rubber and articles thereof
"Raw Hide and Skins, Leather, Fur skins and articles thereof",2006-11-30,imports,4839.511,Other
Wood and articles of Wood,2006-11-30,imports,6308.71,Other
Pulp of Wood or of other Fibrous Cellulosic Material,2006-11-30,imports,32477.987,Other
Textiles and Textile articles,2006-11-30,imports,88209.866,Textiles and Textile articles
"Footwear, Headgear, Umbrellas, Walking Sticks etc..",2006-11-30,imports,1370.846,Other
"articles of Stone, Plaster, Cement, Asbestos, Mica or similar Materials",2006-11-30,imports,10091.015,Other
"Natural or Cultured Pearls, Precious or Semi Precious Stones, Metals",2006-11-30,imports,335.143,Other
Base Metals and articles or Base Metal,2006-11-30,imports,203624.062,Base Metals and articles or Base Metal
Machinery and Mechanical Appliances,2006-11-30,imports,385761.944,Machinery and Mechanical Appliances
"Vehicles, Aircraft, Vessels and Associated Transport Equipment",2006-11-30,imports,106823.723,"Vehicles, Aircraft, Vessels and Associated Transport Equipment"
"Optical, Photographic, Cinematographer, Measuring, Checking, Precision Apparatus",2006-11-30,imports,34007.425,Other
"Arms and Ammunition, Parts and Acces.sories thereof",2006-11-30,imports,413.652,Other
Miscellaneous Manufactured articles,2006-11-30,imports,6530.404,Other
"Works of Arts, Collectors, Pieces, Antiques and Special Transactions NES",2006-11-30,imports,87334.436,"Works of Arts, Collectors, Pieces, Antiques and Special Transactions NES"
Live Animals and Animals Products,2006-10-31,imports,3760.116,Other
Vegetable Products,2006-10-31,imports,92477.425,Vegetable Products
"Animal or Vegetable Fats, Oils and Waxes",2006-10-31,imports,98561.421,"Animal or Vegetable Fats, Oils and Waxes"
"Prepared Foodstuffs; Beverages, Spirits, Vinegar and Tobacco",2006-10-31,imports,34752.377,Other
Mineral Products,2006-10-31,imports,679751.013,Mineral Products
Products of Chemical or Allied Industries,2006-10-31,imports,258812.417,Products of Chemical or Allied Industries
Plastics and articles thereof; Rubber and articles thereof,2006-10-31,imports,124631.475,Plastics and articles thereof; Rubber and articles thereof
"Raw Hide and Skins, Leather, Fur skins and articles thereof",2006-10-31,imports,4715.527,Other
Wood and articles of Wood,2006-10-31,imports,3871.748,Other
Pulp of Wood or of other Fibrous Cellulosic Material,2006-10-31,imports,28807.365,Other
Textiles and Textile articles,2006-10-31,imports,79702.419,Textiles and Textile articles
"Footwear, Headgear, Umbrellas, Walking Sticks etc..",2006-10-31,imports,2264.821,Other
"articles of Stone, Plaster, Cement, Asbestos, Mica or similar Materials",2006-10-31,imports,7238.322,Other
"Natural or Cultured Pearls, Precious or Semi Precious Stones, Metals",2006-10-31,imports,53.306,Other
Base Metals and articles or Base Metal,2006-10-31,imports,153426.724,Base Metals and articles or Base Metal
Machinery and Mechanical Appliances,2006-10-31,imports,377212.748,Machinery and Mechanical Appliances
"Vehicles, Aircraft, Vessels and Associated Transport Equipment",2006-10-31,imports,133266.872,"Vehicles, Aircraft, Vessels and Associated Transport Equipment"
"Optical, Photographic, Cinematographer, Measuring, Checking, Precision Apparatus",2006-10-31,imports,29370.11,Other
"Arms and Ammunition, Parts and Acces.sories thereof",2006-10-31,imports,356.065,Other
Miscellaneous Manufactured articles,2006-10-31,imports,5758.862,Other
"Works of Arts, Collectors, Pieces, Antiques and Special Transactions NES",2006-10-31,imports,59878.747,"Works of Arts, Collectors, Pieces, Antiques and Special Transactions NES"
Live Animals and Animals Products,2006-09-30,imports,4669.68,Other
Vegetable Products,2006-09-30,imports,63641.478,Vegetable Products
"Animal or Vegetable Fats, Oils and Waxes",2006-09-30,imports,102678.841,"Animal or Vegetable Fats, Oils and Waxes"
"Prepared Foodstuffs; Beverages, Spirits, Vinegar and Tobacco",2006-09-30,imports,66816.161,Other
Mineral Products,2006-09-30,imports,672061.33,Mineral Products
Products of Chemical or Allied Industries,2006-09-30,imports,244297.881,Products of Chemical or Allied Industries
Plastics and articles thereof; Rubber and articles thereof,2006-09-30,imports,105442.934,Plastics and articles thereof; Rubber and articles thereof
"Raw Hide and Skins, Leather, Fur skins and articles thereof",2006-09-30,imports,4979.555,Other
Wood and articles of Wood,2006-09-30,imports,5347.32,Other
Pulp of Wood or of other Fibrous Cellulosic Material,2006-09-30,imports,28563.973,Other
Textiles and Textile articles,2006-09-30,imports,84127.328,Textiles and Textile articles
"Footwear, Headgear, Umbrellas, Walking Sticks etc..",2006-09-30,imports,1398.415,Other
"articles of Stone, Plaster, Cement, Asbestos, Mica or similar Materials",2006-09-30,imports,13462.626,Other
"Natural or Cultured Pearls, Precious or Semi Precious Stones, Metals",2006-09-30,imports,106.913,Other
Base Metals and articles or Base Metal,2006-09-30,imports,153578.706,Base Metals and articles or Base Metal
Machinery and Mechanical Appliances,2006-09-30,imports,461607.323,Machinery and Mechanical Appliances
"Vehicles, Aircraft, Vessels and Associated Transport Equipment",2006-09-30,imports,91096.864,"Vehicles, Aircraft, Vessels and Associated Transport Equipment"
"Optical, Photographic, Cinematographer, Measuring, Checking, Precision Apparatus",2006-09-30,imports,29883.248,Other
"Arms and Ammunition, Parts and Acces.sories thereof",2006-09-30,imports,951.565,Other
Miscellaneous Manufactured articles,2006-09-30,imports,4416.815,Other
"Works of Arts, Collectors, Pieces, Antiques and Special Transactions NES",2006-09-30,imports,92856.214,"Works of Arts, Collectors, Pieces, Antiques and Special Transactions NES"
Live Animals and Animals Products,2006-08-31,imports,5548.466,Other
Vegetable Products,2006-08-31,imports,73497.989,Vegetable Products
"Animal or Vegetable Fats, Oils and Waxes",2006-08-31,imports,54369.52,"Animal or Vegetable Fats, Oils and Waxes"
"Prepared Foodstuffs; Beverages, Spirits, Vinegar and Tobacco",2006-08-31,imports,154291.881,Other
Mineral Products,2006-08-31,imports,751620.927,Mineral Products
Products of Chemical or Allied Industries,2006-08-31,imports,256157.135,Products of Chemical or Allied Industries
Plastics and articles thereof; Rubber and articles thereof,2006-08-31,imports,106335.904,Plastics and articles thereof; Rubber and articles thereof
"Raw Hide and Skins, Leather, Fur skins and articles thereof",2006-08-31,imports,5570.032,Other
Wood and articles of Wood,2006-08-31,imports,6591.7,Other
Pulp of Wood or of other Fibrous Cellulosic Material,2006-08-31,imports,29388.071,Other
Textiles and Textile articles,2006-08-31,imports,100428.182,Textiles and Textile articles
"Footwear, Headgear, Umbrellas, Walking Sticks etc..",2006-08-31,imports,1480.009,Other
"articles of Stone, Plaster, Cement, Asbestos, Mica or similar Materials",2006-08-31,imports,12207.281,Other
"Natural or Cultured Pearls, Precious or Semi Precious Stones, Metals",2006-08-31,imports,140.578,Other
Base Metals and articles or Base Metal,2006-08-31,imports,146434.136,Base Metals and articles or Base Metal
Machinery and Mechanical Appliances,2006-08-31,imports,345679.884,Machinery and Mechanical Appliances
"Vehicles, Aircraft, Vessels and Associated Transport Equipment",2006-08-31,imports,121365.942,"Vehicles, Aircraft, Vessels and Associated Transport Equipment"
"Optical, Photographic, Cinematographer, Measuring, Checking, Precision Apparatus",2006-08-31,imports,35570.642,Other
"Arms and Ammunition, Parts and Acces.sories thereof",2006-08-31,imports,935.572,Other
Miscellaneous Manufactured articles,2006-08-31,imports,5073.674,Other
"Works of Arts, Collectors, Pieces, Antiques and Special Transactions NES",2006-08-31,imports,64008.043,"Works of Arts, Collectors, Pieces, Antiques and Special Transactions NES"
Live Animals and Animals Products,2006-07-31,imports,6192.734,Other
Vegetable Products,2006-07-31,imports,66419.703,Vegetable Products
"Animal or Vegetable Fats, Oils and Waxes",2006-07-31,imports,57372.177,"Animal or Vegetable Fats, Oils and Waxes"
"Prepared Foodstuffs; Beverages, Spirits, Vinegar and Tobacco",2006-07-31,imports,102659.765,Other
Mineral Products,2006-07-31,imports,824255.529,Mineral Products
Products of Chemical or Allied Industries,2006-07-31,imports,237288.027,Products of Chemical or Allied Industries
Plastics and articles thereof; Rubber and articles thereof,2006-07-31,imports,99743.992,Plastics and articles thereof; Rubber and articles thereof
"Raw Hide and Skins, Leather, Fur skins and articles thereof",2006-07-31,imports,6826.199,Other
Wood and articles of Wood,2006-07-31,imports,5715.93,Other
Pulp of Wood or of other Fibrous Cellulosic Material,2006-07-31,imports,35944.379,Other
Textiles and Textile articles,2006-07-31,imports,106805.736,Textiles and Textile articles
"Footwear, Headgear, Umbrellas, Walking Sticks etc..",2006-07-31,imports,751.631,Other
"articles of Stone, Plaster, Cement, Asbestos, Mica or similar Materials",2006-07-31,imports,13059.954,Other
"Natural or Cultured Pearls, Precious or Semi Precious Stones, Metals",2006-07-31,imports,1322.362,Other
Base Metals and articles or Base Metal,2006-07-31,imports,157918.106,Base Metals and articles or Base Metal
Machinery and Mechanical Appliances,2006-07-31,imports,363651.443,Machinery and Mechanical Appliances
"Vehicles, Aircraft, Vessels and Associated Transport Equipment",2006-07-31,imports,130595.424,"Vehicles, Aircraft, Vessels and Associated Transport Equipment"
"Optical, Photographic, Cinematographer, Measuring, Checking, Precision Apparatus",2006-07-31,imports,32118.189,Other
"Arms and Ammunition, Parts and Acces.sories thereof",2006-07-31,imports,452.089,Other
Miscellaneous Manufactured articles,2006-07-31,imports,4834.744,Other
"Works of Arts, Collectors, Pieces, Antiques and Special Transactions NES",2006-07-31,imports,143233.077,"Works of Arts, Collectors, Pieces, Antiques and Special Transactions NES"
Live Animals and Animals Products,2006-06-30,imports,4164.285,Other
Vegetable Products,2006-06-30,imports,84635.896,Vegetable Products
"Animal or Vegetable Fats, Oils and Waxes",2006-06-30,imports,73412.89,"Animal or Vegetable Fats, Oils and Waxes"
"Prepared Foodstuffs; Beverages, Spirits, Vinegar and Tobacco",2006-06-30,imports,145274.941,Other
Mineral Products,2006-06-30,imports,668535.461,Mineral Products
Products of Chemical or Allied Industries,2006-06-30,imports,317781.004,Products of Chemical or Allied Industries
Plastics and articles thereof; Rubber and articles thereof,2006-06-30,imports,97419.774,Plastics and articles thereof; Rubber and articles thereof
"Raw Hide and Skins, Leather, Fur skins and articles thereof",2006-06-30,imports,6024.763,Other
Wood and articles of Wood,2006-06-30,imports,6984.956,Other
Pulp of Wood or of other Fibrous Cellulosic Material,2006-06-30,imports,32316.662,Other
Textiles and Textile articles,2006-06-30,imports,111453.65,Textiles and Textile articles
"Footwear, Headgear, Umbrellas, Walking Sticks etc..",2006-06-30,imports,942.245,Other
"articles of Stone, Plaster, Cement, Asbestos, Mica or similar Materials",2006-06-30,imports,13112.227,Other
"Natural or Cultured Pearls, Precious or Semi Precious Stones, Metals",2006-06-30,imports,82.347,Other
Base Metals and articles or Base Metal,2006-06-30,imports,166546.91,Base Metals and articles or Base Metal
Machinery and Mechanical Appliances,2006-06-30,imports,461996.626,Machinery and Mechanical Appliances
"Vehicles, Aircraft, Vessels and Associated Transport Equipment",2006-06-30,imports,160012.685,"Vehicles, Aircraft, Vessels and Associated Transport Equipment"
"Optical, Photographic, Cinematographer, Measuring, Checking, Precision Apparatus",2006-06-30,imports,25714.01,Other
"Arms and Ammunition, Parts and Acces.sories thereof",2006-06-30,imports,668.003,Other
Miscellaneous Manufactured articles,2006-06-30,imports,5216.278,Other
"Works of Arts, Collectors, Pieces, Antiques and Special Transactions NES",2006-06-30,imports,171037.623,"Works of Arts, Collectors, Pieces, Antiques and Special Transactions NES"
Live Animals and Animals Products,2006-05-31,imports,7203.137,Other
Vegetable Products,2006-05-31,imports,71477.669,Vegetable Products
"Animal or Vegetable Fats, Oils and Waxes",2006-05-31,imports,67524.017,"Animal or Vegetable Fats, Oils and Waxes"
"Prepared Foodstuffs; Beverages, Spirits, Vinegar and Tobacco",2006-05-31,imports,153073.757,Other
Mineral Products,2006-05-31,imports,681840.983,Mineral Products
Products of Chemical or Allied Industries,2006-05-31,imports,247348.446,Products of Chemical or Allied Industries
Plastics and articles thereof; Rubber and articles thereof,2006-05-31,imports,107203.894,Plastics and articles thereof; Rubber and articles thereof
"Raw Hide and Skins, Leather, Fur skins and articles thereof",2006-05-31,imports,4209.902,Other
Wood and articles of Wood,2006-05-31,imports,5627.023,Other
Pulp of Wood or of other Fibrous Cellulosic Material,2006-05-31,imports,33950.016,Other
Textiles and Textile articles,2006-05-31,imports,94298.041,Textiles and Textile articles
"Footwear, Headgear, Umbrellas, Walking Sticks etc..",2006-05-31,imports,936.05,Other
"articles of Stone, Plaster, Cement, Asbestos, Mica or similar Materials",2006-05-31,imports,9507.377,Other
"Natural or Cultured Pearls, Precious or Semi Precious Stones, Metals",2006-05-31,imports,261.605,Other
Base Metals and articles or Base Metal,2006-05-31,imports,162158.606,Base Metals and articles or Base Metal
Machinery and Mechanical Appliances,2006-05-31,imports,401220.282,Machinery and Mechanical Appliances
"Vehicles, Aircraft, Vessels and Associated Transport Equipment",2006-05-31,imports,125987.854,"Vehicles, Aircraft, Vessels and Associated Transport Equipment"
"Optical, Photographic, Cinematographer, Measuring, Checking, Precision Apparatus",2006-05-31,imports,30347.269,Other
"Arms and Ammunition, Parts and Acces.sories thereof",2006-05-31,imports,319.315,Other
Miscellaneous Manufactured articles,2006-05-31,imports,4320.263,Other
"Works of Arts, Collectors, Pieces, Antiques and Special Transactions NES",2006-05-31,imports,58587.357,"Works of Arts, Collectors, Pieces, Antiques and Special Transactions NES"
